pedido,contem_dados_pessoais
Nome: Antônia Carvalho Nunes. CPF: 479.760.813-73. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Obras do DF.,1
Solicito informações sobre as despesas com diárias da Secretaria de Ciência e Tecnologia no ano de 2025.,0
Peço acesso aos indicadores de desempenho da Procuradoria-Geral do DF.,0
"Me chamo Tiago Pinto Andrade, portador do CPF 893.972.464-02 e RG 21.595.784-9. Endereço: Rua Comercial, nº 5711, Sobradinho, Brasília-DF - CEP 72717-774. Telefone: (81) 999122-2894. Gostaria de informações.",1
Solicito informações sobre o cronograma físico-financeiro da obra Reforma do Teatro Municipal.,0
"Meu nome é Daniel Freitas Lima, CNH 03529472390, CPF 883.486.301-12. Solicito informações sobre multas de trânsito.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Cultura.,0
"Gostaria de obter informações sobre o benefício da minha mãe Miguel Dias Lima, CPF 118.710.032-37.",1
Solicito informações sobre o cronograma físico-financeiro da obra Construção do Hospital Regional.,0
"Sou Caleb Teixeira Souza, CPF 442.234.444-76, RG 69.507.765-4. Telefone: (11) 998660-4725. Email: caleb@hotmail.com. Moro em Quadra SEPN, nº 2534, Planaltina, Brasília-DF - CEP 73303-905. Solicito informações sobre meu benefício.",1
Nome: Gabriel Alves Ramos. Telefone: (21) 999193-4042. Email: gabriel@outlook.com. Solicito informações sobre meu cadastro.,1
"Gostaria de alterar meu email cadastrado. Nome: Rafael Moraes Fernandes, CPF: 865.692.206-83. Novo email: rafael@yahoo.com.br.",1
"Sou Maria Rodrigues Gomes, portador do PIS 794.85956.76-7 e CPF 935.032.753-80. Peço informações sobre meu PIS.",1
"Sou Larissa Ferreira Rodrigues, CPF 345.967.366-42, RG 95.972.328-5. Telefone: (21) 991415-1231. Email: larissa@gmail.com. Moro em Conjunto L2 Norte, nº 1742, Sudoeste, Brasília-DF - CEP 72231-674. Solicito informações sobre meu benefício.",1
"Me chamo Guilherme Ribeiro Pinto, CPF 688.601.025-53, Título de Eleitor 554447928970. Solicito informações sobre minha zona eleitoral.",1
Solicito informações sobre o cronograma físico-financeiro da obra Implantação do Parque.,0
"Me chamo Eduardo Batista Silva, portador do CPF 967.638.127-60 e RG 24.996.301-8. Endereço: Av. Principal, nº 3627, Cruzeiro, Brasília-DF - CEP 70732-289. Telefone: (11) 998287-6745. Gostaria de informações.",1
Solicito informações sobre as despesas com diárias da Secretaria de Saúde do DF no ano de 2020.,0
Sou Lucas Bezerra Moraes. Telefone para contato: (21) 997855-9641. Email: lucas@outlook.com. Peço informações.,1
Gostaria de obter o relatório de execução orçamentária da Defensoria Pública do DF referente ao 2021.,0
Peço acesso ao projeto executivo da obra Construção da Ciclovia.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Assistência Social em 2022.,0
"Solicito informações sobre o processo do meu pai Laura Freitas Vieira, CPF 645.797.587-90, RG 59.986.232-1.",1
Gostaria de obter o relatório de gestão da Secretaria de Fazenda do DF de 2024.,0
"Sou Carolina Machado Torres, titular do CPF 711.671.422-76 e título de eleitor nº 392428112362. Gostaria de informações eleitorais.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 655.105.257-62, Nome: Antônia Martins Ramos.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Miguel Freitas Correia, CPF: 664.831.043-08, RG 80.822.767-6.",1
Solicito informações sobre o atendimento na Secretaria de Cultura no ano de 2024.,0
"Solicito correção de dados cadastrais. Nome: Larissa Martins Pereira, CPF: 435.349.945-90. Dados incorretos no sistema.",1
Solicito informações sobre o atendimento na Secretaria de Fazenda do DF no ano de 2021.,0
Gostaria de obter a ata de julgamento da licitação nº 7/2026 da Instituto de Previdência do DF.,0
"Sou João Barbosa Cardoso, titular do CPF 007.307.576-09 e título de eleitor nº 772805154016. Gostaria de informações eleitorais.",1
Peço acesso aos termos de referência e edital da licitação nº 23/2019 da Secretaria de Meio Ambiente.,0
Nome: Valentina Nunes Mendes. CPF: 191.143.007-61. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Agricultura.,1
Solicito informações sobre o resultado da licitação nº 17/2023 realizada pela Secretaria de Segurança Pública.,0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Cultura referente a junho de 2021.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Agricultura para o exercício de 2026, incluindo despesas com pessoal e custeio.",0
"Gostaria de obter informações sobre todos os contratos ativos da Instituto de Previdência do DF com valores superiores a R$ 100.000,00.",0
Gostaria de obter fotos atualizadas das obras em execução pela Departamento de Trânsito.,0
Gostaria de obter o relatório de gestão da Secretaria de Segurança Pública de 2023.,0
Gostaria de obter o relatório de gestão da Secretaria de Fazenda do DF de 2025.,0
Gostaria de obter dados sobre licitações no Distrito Federal.,0
Peço acesso aos termos de referência e edital da licitação nº 35/2019 da Defensoria Pública do DF.,0
Solicito informações sobre as despesas com diárias da Secretaria de Ciência e Tecnologia no ano de 2024.,0
Meu nome é Matheus Andrade Martins e meu CPF é 885.570.656-04. Solicito informações sobre meu processo administrativo nº 97217/2024.,1
"Me chamo Caleb Almeida Ramos, portador do CPF 706.494.791-90 e RG 57.580.074-1. Endereço: Avenida SIG, nº 5036, Noroeste, Brasília-DF - CEP 70220-270. Telefone: (31) 994923-8311. Gostaria de informações.",1
"Sou Noah Martins Rodrigues, portador do PIS 199.10580.55-8 e CPF 158.482.322-45. Peço informações sobre meu PIS.",1
"Me chamo Francisco Nascimento Correia, portador do CPF 093.342.710-78 e RG 50.908.971-7. Endereço: Av. W3 Norte, nº 5447, Ceilândia, Brasília-DF - CEP 70656-356. Telefone: (11) 993325-6400. Gostaria de informações.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 275.789.868-05, Nome: Pedro Santos Oliveira.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Fabio Souza Moraes, CPF: 993.995.354-28, RG 25.283.395-4.",1
"Solicito informações sobre o processo do meu pai Brenda Moraes Lima, CPF 297.328.085-00, RG 13.973.700-1.",1
Solicito informações sobre as despesas com diárias da Tribunal de Contas do DF no ano de 2023.,0
"Sou Carlos Machado Batista, portador da CNH nº 46348128823 e CPF 187.598.040-76. Peço informações sobre meu cadastro no DETRAN.",1
"Dados pessoais: Nome: Antônia Martins Alves, RG: 95.043.910-4, CPF: 884.446.351-20. Solicito informações sobre minha aposentadoria.",1
Nome: Lorenzo Batista Pinto. Telefone: (51) 992205-9733. Email: lorenzo@hotmail.com. Solicito informações sobre meu cadastro.,1
Meu nome é Tatiane Bezerra Alves e meu CPF é 418.164.241-02. Solicito informações sobre meu processo administrativo nº 40263/2022.,1
"Me chamo Samuel Reis Lima, CPF 386.579.808-00, Título de Eleitor 037505010394. Solicito informações sobre minha zona eleitoral.",1
"Sou João Ribeiro Martins, CPF 489.005.625-41, RG 61.209.733-2. Telefone: (11) 997468-5441. Email: joao@gmail.com. Moro em Qd SEPN, nº 5623, Recanto das Emas, Brasília-DF - CEP 73642-450. Solicito informações sobre meu benefício.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Lucas Silva Moreira, CPF: 502.506.791-08, RG 15.255.351-2.",1
Nome: Noah Andrade Ferreira. Telefone: (21) 995305-9874. Email: noah@bol.com.br. Solicito informações sobre meu cadastro.,1
"Solicito a exclusão dos meus dados pessoais. Nome: Vanessa Vieira Teixeira, CPF: 793.769.508-01, RG 29.337.788-2.",1
"Solicito correção de dados cadastrais. Nome: Letícia Vieira Carvalho, CPF: 590.092.283-98. Dados incorretos no sistema.",1
"Peço informações sobre o cadastro do meu dependente Rafael Martins Bezerra, CPF 343.398.573-19, data nasc. 19/11/1967.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Educação do DF em 2021.,0
Sou Valentina Silva Carvalho. Telefone para contato: (81) 996513-6334. Email: valentina@uol.com.br. Peço informações.,1
Nome: Caleb Mendes Dias. Telefone: (11) 994218-9975. Email: caleb@gmail.com. Solicito informações sobre meu cadastro.,1
Sou Adriana Mendes Almeida. Telefone para contato: (81) 991882-7694. Email: adriana@uol.com.br. Peço informações.,1
"Sou Leonardo Moreira Alves, portador do CPF 909.239.120-45. Gostaria de saber o andamento do meu requerimento.",1
Solicito informações sobre as despesas com diárias da Companhia de Saneamento Ambiental no ano de 2020.,0
"Me chamo Melissa Mendes Lima, CPF 591.107.940-26 e RG 93.230.834-X. Peço informações sobre meu benefício.",1
Meu nome é Francisca Freitas Monteiro e meu CPF é 339.472.840-04. Solicito informações sobre meu processo administrativo nº 38713/2023.,1
"Solicito correção de dados cadastrais. Nome: Gabriel Batista Santos, CPF: 262.498.724-00. Dados incorretos no sistema.",1
Peço acesso ao projeto executivo da obra Reforma do Teatro Municipal.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Desenvolvimento Econômico.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 044.656.701-92, Nome: Gabriel Bezerra Nascimento.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 863.929.426-70, Nome: Fernando Santos Teixeira.",1
"Me chamo Fernando Moraes Martins, CPF 596.297.052-73 e RG 83.360.825-6. Peço informações sobre meu benefício.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Cultura.,0
Peço acesso aos gastos com cartão corporativo da Secretaria de Meio Ambiente.,0
"Solicito informações detalhadas sobre o orçamento da Defensoria Pública do DF para o exercício de 2022, incluindo despesas com pessoal e custeio.",0
"Meu nome é Ingrid Barbosa Costa, PIS/PASEP 375.31071.51-2, CPF 314.573.149-16. Solicito informações sobre meu FGTS.",1
Solicito informações sobre o cronograma físico-financeiro da obra Construção da Ciclovia.,0
"Me chamo Adriana Mendes Cardoso, portador do CPF 287.523.768-34 e RG 16.259.414-4. Endereço: Cj do Comércio, nº 9774, Noroeste, Brasília-DF - CEP 71896-478. Telefone: (11) 999938-6480. Gostaria de informações.",1
"Meu nome é Matheus Moraes Campos, CNH 78310776351, CPF 799.851.974-61. Solicito informações sobre multas de trânsito.",1
Nome: Lucas Araújo Batista. Telefone: (41) 993666-1263. Email: lucas@bol.com.br. Solicito informações sobre meu cadastro.,1
"Sou Helena Teixeira Gomes, portador do RG 82.733.101-5 e CPF 778.029.794-20. Gostaria de obter cópia do meu processo.",1
Nome: Amanda Pinto Lima. CPF: 265.280.256-90. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Meio Ambiente.,1
"Peço a anonimização dos meus dados. Dados: Nome Samuel Reis Torres, CPF 752.753.134-70, Email samuel@yahoo.com.br.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Saúde do DF.,0
"Gostaria de obter informações sobre o benefício da minha mãe Marcelo Bezerra Carvalho, CPF 507.873.903-30.",1
"Sou Gustavo Pinto Gomes, portador da CNH nº 35664183979 e CPF 953.386.787-64. Peço informações sobre meu cadastro no DETRAN.",1
Solicito dados estatísticos sobre o programa Programa de Combate à Dengue no Distrito Federal.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Fazenda do DF com valores superiores a R$ 100.000,00.",0
Solicito cópia do contrato nº 27149/2023 firmado entre a Secretaria de Cultura e a empresa Gestão Pública.,0
"Me chamo Leonardo Cardoso Pereira, CPF 235.960.539-94 e RG 62.489.754-8. Peço informações sobre meu benefício.",1
"Me chamo Fernanda Nunes Moraes, CPF 963.309.865-33, Título de Eleitor 594214434012. Solicito informações sobre minha zona eleitoral.",1
"Me chamo Daniel Nascimento Reis, CPF 538.417.542-79 e RG 68.095.339-9. Peço informações sobre meu benefício.",1
"Peço informações sobre o cadastro do meu dependente Fernanda Fernandes Teixeira, CPF 759.982.303-45, data nasc. 06/10/1964.",1
Nome: Carolina Ferreira Pereira. CPF: 539.307.345-32. Solicito acesso aos meus dados cadastrais no sistema da Defensoria Pública do DF.,1
"Meu nome é Eliane Araújo Rodrigues, CNH 07189482671, CPF 893.587.564-38. Solicito informações sobre multas de trânsito.",1
"Peço informações sobre o cadastro do meu dependente Fernando Cavalcanti Pinto, CPF 294.794.419-42, data nasc. 25/10/1996.",1
Nome: Lorenzo Pinto Silva. Telefone: (71) 997468-7857. Email: lorenzo@uol.com.br. Solicito informações sobre meu cadastro.,1
"Dados pessoais: Nome: Tiago Pereira Moraes, CPF: 745.767.811-54, RG: 90.562.863-9, Data Nasc: 16/04/1955. Endereço: Quadra Principal, nº 8771, Santa Maria, Brasília-DF - CEP 71530-724. Contato: (51) 997294-3360 / tiago@hotmail.com.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Transporte e Mobilidade em 2024.,0
Gostaria de obter fotos atualizadas das obras em execução pela Controladoria-Geral do DF.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Biblioteca.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Jaqueline Araújo Dias, CPF: 090.866.005-73, RG 40.757.627-9.",1
Solicito informações sobre o resultado da licitação nº 51/2020 realizada pela Secretaria de Agricultura.,0
Peço acesso ao projeto executivo da obra Pavimentação da Avenida Principal.,0
"Dados pessoais: Nome: Tiago Ramos Torres, CPF: 401.459.031-33, RG: 40.350.888-1, Data Nasc: 07/11/1956. Endereço: Cj Minas Gerais, nº 4007, Noroeste, Brasília-DF - CEP 73253-343. Contato: (31) 999930-3947 / tiago@bol.com.br.",1
Meu nome é Lorenzo Lima Oliveira e meu CPF é 132.142.334-91. Solicito informações sobre meu processo administrativo nº 52448/2022.,1
"Me chamo Lucas Almeida Cavalcanti, portador do CPF 829.663.005-23 e RG 78.573.264-X. Endereço: Conjunto Brasil, nº 6334, Brazlândia, Brasília-DF - CEP 72444-256. Telefone: (71) 997290-9399. Gostaria de informações.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Cultura com valores superiores a R$ 100.000,00.",0
Solicito dados estatísticos sobre o programa Programa de Atenção Básica no Distrito Federal.,0
Gostaria de obter o relatório de gestão da Secretaria de Saúde do DF de 2022.,0
"Me chamo Caleb Moraes Reis, CPF 704.605.820-20, Título de Eleitor 062781926506. Solicito informações sobre minha zona eleitoral.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 87/2026.,0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Educação do DF, por cargo e função.",0
"Meu nome é Gustavo Oliveira Cardoso, PIS/PASEP 313.39363.47-7, CPF 870.456.610-61. Solicito informações sobre meu FGTS.",1
Gostaria de obter dados sobre folha de pagamento no Distrito Federal.,0
"Me chamo Enzo Araújo Ramos, CPF 755.396.918-49, Título de Eleitor 702665777926. Solicito informações sobre minha zona eleitoral.",1
"Sou Matheus Campos Dias, portador da CNH nº 46347000916 e CPF 526.563.655-20. Peço informações sobre meu cadastro no DETRAN.",1
"Sou Bruno Teixeira Monteiro, titular do CPF 200.205.111-91 e título de eleitor nº 280302175654. Gostaria de informações eleitorais.",1
