pedido,contem_dados_pessoais
"Sou Amanda Fernandes Cardoso, portador do RG 60.752.785-4 e CPF 125.413.415-80. Gostaria de obter cópia do meu processo.",1
"Peço informações sobre o cadastro do meu dependente Noah Cavalcanti Torres, CPF 174.695.630-59, data nasc. 21/12/1986.",1
Solicito informações sobre a licitação nº 15/2024.,0
"Meu nome é Ricardo Ramos Carvalho, CNH 60196034962, CPF 076.546.564-75. Solicito informações sobre multas de trânsito.",1
"Sou Leonardo Ribeiro Machado, CPF 179.631.503-63, RG 39.185.902-X. Telefone: (71) 997772-6322. Email: leonardo@yahoo.com.br. Moro em Av. EQN, nº 4311, Lago Sul, Brasília-DF - CEP 70330-269. Solicito informações sobre meu benefício.",1
Solicito ocorrência atendida pelo PMDF de nº 2024912811394606.,0
"Peço informações sobre o cadastro do meu dependente Guilherme Carvalho Teixeira, CPF 026.060.249-31, data nasc. 02/01/1976.",1
ID do contrato: 20633845. Solicito aditivos.,0
"Sou Valentina Nascimento Ribeiro, portador da CNH nº 49743446522 e CPF 142.625.764-34. Peço informações sobre meu cadastro no DETRAN.",1
Documento/Empenho Nº 2024NE94313. Solicito confirmação de recebimento.,0
PIS: 312.92542.81-8. Solicito informações sobre meu PIS.,1
"Solicito acesso integral aos autos do Processo SEI 27717-82654744/2023-01, com urgência.",0
"Meu nome é Maria Santos Pereira, CNH 81250771660, CPF 187.640.553-88. Solicito informações sobre multas de trânsito.",1
PIS: 775.68237.39-4. Solicito informações sobre meu PIS.,1
Gostaria de saber quantos contratos foram firmados em 2021.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Agricultura para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
Sou Manuela Moraes Martins. Telefone para contato: (71) 995561-8888. Email: manuela@bol.com.br. Peço informações.,1
Gostaria de obter a folha de pagamento consolidada da Secretaria de Meio Ambiente referente a abril de 2021.,0
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Leite no ano de 2026.,0
Solicito retificação cadastral. Meu CPF é 509.929.010-81.,1
"Sou Ricardo Souza Fernandes, portador do CPF 706.704.302-69. Gostaria de saber o andamento do meu requerimento.",1
Solicito ocorrência atendida pelo PMDF de nº 2014347939357232.,0
Meu e-mail é isabela.barbosa [arroba] hotmail.com. Solicito acesso às minhas informações.,1
Peço acesso aos relatórios de gestão do programa Programa de Atenção Básica.,0
Gostaria de saber quantos contratos foram firmados em 2021.,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
"Sou Francisco Moraes Reis, portador da CNH nº 78986837390 e CPF 443.111.749-00. Peço informações sobre meu cadastro no DETRAN.",1
Solicito informações sobre o resultado da licitação nº 31/2024 realizada pela Procuradoria-Geral do DF.,0
Contato: (15) 91102-4362. Solicito retorno.,1
Gostaria de obter a folha de pagamento consolidada da Tribunal de Contas do DF referente a outubro de 2024.,0
Por qual motivo o Processo SEI nº 68740-87224779/2026-31 não foi atendido até o presente momento?,0
Nome: Adriana Ribeiro Alves. Telefone: (81) 990935-1479. Email: adriana@hotmail.com. Solicito informações sobre meu cadastro.,1
Solicito ocorrência atendida pelo CBMDF de nº 2021180815289319.,0
Por qual motivo o Processo SEI nº 77788-02963981/2004-92 não foi atendido até o presente momento?,0
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
Peço acesso ao projeto executivo da obra Pavimentação da Avenida Principal.,0
Solicito ocorrência atendida pelo CBMDF de nº 2014714094557678.,0
"Me chamo Bruno Alves Nunes, CPF 576.393.903-46 e RG 17.403.149-3. Peço informações sobre meu benefício.",1
E-mail: rodrigo.ferreira@outlook.com. Solicito acesso às minhas informações.,1
"Me chamo Heitor Martins Batista, CPF 282.071.876-03 e RG 14.425.454-0. Peço informações sobre meu benefício.",1
Peço acesso às informações sobre a dotação orçamentária do programa Capacitação Profissional no ano de 2026.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Agricultura em 2020.,0
"Sou Marcelo Correia Barbosa, portador do CPF 019.392.907-40. Gostaria de saber o andamento do meu requerimento.",1
Solicito a exclusão dos meus dados pessoais. Nome: Carla Silva Costa.,1
"Gostaria de obter informações sobre o benefício da minha mãe Carlos Souza Lima, CPF 150.195.897-64.",1
"Peço informações sobre o cadastro do meu dependente Francisca Torres Dias, CPF 017.778.932-83, data nasc. 20/11/1987.",1
"Peço atualização do meu endereço. Nome: Beatriz Mendes Martins, CPF: 768.767.060-44. Novo endereço: Cj W3 Sul, nº 2188, Lago Sul, Brasília-DF - CEP 72487-107.",1
Meu nome é Brenda Martins Mendes. Contato: (61) 995517-9352 / brenda@hotmail.com. Gostaria de informações sobre meu processo.,1
"Solicito correção de dados cadastrais. Nome: Natália Andrade Costa, CPF: 165.400.788-97. Dados incorretos no sistema.",1
Meu nome é Pedro Monteiro Santos e meu CPF é 650.017.747-99. Solicito informações sobre meu processo administrativo nº 93366/2020.,1
Por qual motivo o Processo SEI nº 24005-85882583/2010-98 não foi atendido até o presente momento?,0
"Meu endereço é Rua das Flores, nº 385. Solicito atualização.",1
"Endereço: Travessa Beira Rio, Santa Maria, Brasília-DF. CEP 10099-154. Solicito atualização cadastral.",1
Solicito ocorrência atendida pelo PMDF de nº 2006504157433254.,0
"Sou Camila Torres Ribeiro, titular do CPF 790.002.736-09 e título de eleitor nº 039396876712. Gostaria de informações eleitorais.",1
Gostaria de saber quantos contratos foram firmados em 2024.,0
"Meu endereço é Avenida Central, nº 8853. Solicito atualização.",1
Solicito informações sobre a licitação nº 66/2024.,0
Inscrição 581750-3. Solicito histórico de consumo (sem dados pessoais).,0
"Peço informações sobre o cadastro do meu dependente Davi Freitas Almeida, CPF 619.205.443-64, data nasc. 26/12/1982.",1
Protocolo: 50020872260. Solicito andamento do processo.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 487.191.777-04, Nome: Beatriz Costa Ramos.",1
"Sou Marcelo Correia Monteiro, portador da CNH nº 15685015259 e CPF 321.434.722-50. Peço informações sobre meu cadastro no DETRAN.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Assistência Social.,0
Peço acesso aos gastos com cartão corporativo da Secretaria de Educação do DF.,0
Peço acesso aos termos de referência e edital da licitação nº 16/2021 da Secretaria de Desenvolvimento Econômico.,0
Solicito cópia do contrato nº 72052/2019 firmado entre a Departamento de Trânsito e a empresa Engenharia Brasília.,0
Número Interno 91159947770. Solicito esclarecimentos.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 588.596.210-38, Nome: Gisele Machado Campos.",1
Data do evento: 01/01/2026. Solicito agenda.,0
"Sou Larissa Martins Gomes, titular do CPF 299.115.490-03 e título de eleitor nº 975809765874. Solicito informações eleitorais.",1
Nome: Luciana Cardoso Ribeiro. Solicito acesso aos meus dados cadastrais.,1
PIS: 600.15749.61-6. Solicito informações sobre meu PIS.,1
"Sou Isabela Cavalcanti Teixeira, portador do PIS 687.31274.71-2 e CPF 567.869.588-69. Peço informações sobre meu PIS.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
PIS: 052.87818.19-1. Solicito informações sobre meu PIS.,1
Documento/Empenho Nº 2023NE95165. Solicito confirmação de recebimento.,0
Solicito ocorrência atendida pelo PMDF de nº 2001323628954915.,0
Documento/Empenho Nº 2022NE30771. Solicito confirmação de recebimento.,0
"Meu nome é Maria Silva Dias, PIS/PASEP 153.15094.81-7, CPF 962.450.094-05. Solicito informações sobre meu FGTS.",1
Contato: (62) 94317-4822. Solicito retorno.,1
PIS/PASEP 382.19563.82-3. Solicito atualização cadastral.,1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
Nome: Luciana Araújo Souza. Solicito acesso aos meus dados cadastrais.,1
Peço acesso ao projeto executivo da obra Implantação do Parque.,0
"Sou Enzo Andrade Rodrigues, portador do CPF 251.819.657-92. Gostaria de saber o andamento do meu requerimento.",1
Meu nome é Juliana Souza Ferreira. Solicito informações sobre meu processo.,1
"Me chamo Ingrid Mendes Bezerra, portador do CPF 568.389.459-08 e RG 73.841.490-0. Endereço: Qd Rio de Janeiro, nº 9327, Santa Maria, Brasília-DF - CEP 73455-767. Telefone: (51) 996378-4831. Gostaria de informações.",1
Solicito informações sobre o atendimento na Secretaria de Ciência e Tecnologia no ano de 2021.,0
Protocolo: 54465165546. Solicito andamento do processo.,0
"Solicito acesso integral aos autos do Processo SEI 27763-95581399/2004-11, com urgência.",0
"Peço a anonimização dos meus dados. Dados: Nome Felipe Moraes Nunes, CPF 350.536.493-24, Email felipe@hotmail.com.",1
"Endereço: SQN 112, Brazlândia, Brasília-DF. CEP 66047-436. Solicito atualização cadastral.",1
E-mail: ana.ferreira@gmail.com. Solicito acesso às minhas informações.,1
Solicito a exclusão dos meus dados pessoais. Nome: Paulo Cardoso Cardoso.,1
Peço informações sobre o calendário de audiências públicas.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Cultura com valores superiores a R$ 100.000,00.",0
Peço informações sobre o calendário de audiências públicas.,0
Telefone: 98 92348 6467. Solicito retorno.,1
Nome: Thiago Gomes Pereira. Solicito acesso aos meus dados cadastrais.,1
Protocolo: 23148695662. Solicito andamento do processo.,0
"Sou Larissa Pereira Silva, titular do CPF 830.244.351-40 e título de eleitor nº 899617061464. Gostaria de informações eleitorais.",1
Meu nome é Camila Vieira Nunes. Solicito informações sobre meu processo.,1
Solicito informações sobre o atendimento na Secretaria de Ciência e Tecnologia no ano de 2023.,0
"Me chamo Caleb Carvalho Cardoso, CPF 509.574.622-04, Título de Eleitor 872528876116. Solicito informações sobre minha zona eleitoral.",1
Peço acesso aos indicadores de desempenho da Secretaria de Saúde do DF.,0
Nota fiscal: 41717915344. Solicito dados consolidados.,0
"Sou Luciana Lima Costa, titular do CPF 438.174.262-16 e título de eleitor nº 381848182167. Solicito informações eleitorais.",1
Por qual motivo o Processo SEI nº 84681-92694385/2006-18 não foi atendido até o presente momento?,0
Peço acesso aos indicadores de desempenho da Secretaria de Segurança Pública.,0
"Solicito informações sobre o processo do meu pai Miguel Nunes Batista, CPF 279.488.280-52, RG 22.662.861-X.",1
CPF: 435.168.462-32. Solicito informações sobre meu cadastro.,1
"Sou João Costa Almeida, CPF 746.257.419-55, RG 01.611.054-2. Telefone: (21) 993864-5002. Email: joao@hotmail.com. Moro em Rua Minas Gerais, nº 2516, Samambaia, Brasília-DF - CEP 71434-768. Solicito informações sobre meu benefício.",1
Me chamo Pedro Barbosa Oliveira. Solicito acesso aos autos do meu processo SEI.,1
Sou Valentina Silva Oliveira. Telefone para contato: (91) 994842-4703. Email: valentina@bol.com.br. Peço informações.,1
Gostaria de saber quantos contratos foram firmados em 2025.,0
E-mail: rafael.almeida@outlook.com. Solicito acesso às minhas informações.,1
Peço acesso aos termos de referência e edital da licitação nº 74/2026 da Instituto de Previdência do DF.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 99/2022.,0
Gostaria de obter o relatório de gestão da Secretaria de Agricultura de 2023.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Mateus Andrade Freitas, CPF: 882.163.099-45, RG 24.215.554-8.",1
"Solicito correção de dados cadastrais. Nome: Bianca Gomes Martins, CPF: 928.812.221-45. Dados incorretos no sistema.",1
"Dados pessoais: Nome: Arthur Souza Barbosa, RG: 85.109.047-1, CPF: 411.563.240-25. Solicito informações sobre minha aposentadoria.",1
Solicito cópia do contrato nº 48722/2021 firmado entre órgãos do DF.,0
Meu nome é Alice Torres Lima e meu CPF é 259.661.264-02. Solicito informações sobre meu processo administrativo nº 77011/2020.,1
CPF: 286 710 543 90. Solicito informações.,1
Por qual motivo o Processo SEI nº 96844-27880591/2010-43 não foi atendido até o presente momento?,0
Por qual motivo o Processo SEI nº 72481-33280935/2001-28 não foi atendido até o presente momento?,0
Nota fiscal: 80098601363. Solicito dados consolidados.,0
IPTU nº 327255408. Solicito planta do imóvel (sem dados pessoais).,0
"Solicito a exclusão dos meus dados pessoais. Nome: Théo Martins Araújo, CPF: 075.020.741-80, RG 12.369.819-9.",1
"Me chamo Melissa Mendes Martins, CPF 059.551.262-36, Título de Eleitor 635191857947. Solicito informações sobre minha zona eleitoral.",1
Solicito cópia do contrato nº 66130/2022 firmado entre órgãos do DF.,0
Gostaria de obter a folha de pagamento consolidada da Procuradoria-Geral do DF referente a outubro de 2025.,0
Meu e-mail é felipe.carvalho [arroba] uol.com.br. Solicito acesso às minhas informações.,1
"Gostaria de obter informações sobre o benefício da minha mãe Lúcia Ramos Silva, CPF 349.852.057-10.",1
"Sou Amanda Silva Monteiro, portador do CPF 319.891.575-99. Gostaria de saber o andamento do meu requerimento.",1
E-mail: carla.silva@hotmail.com. Solicito acesso às minhas informações.,1
"Endereço: Rua do Sol, Santa Maria, Brasília-DF. CEP 55795-268. Solicito atualização cadastral.",1
Solicito informações sobre a frota oficial e manutenção.,0
Solicito ocorrência atendida pelo PMDF de nº 2013111396225078.,0
Matrícula 59586742. Solicito registros de frequência (consolidado).,0
CPF: 924.418.923-20. Solicito informações sobre meu cadastro.,1
"Solicito acesso integral aos autos do Processo SEI 45502-71175066/2011-69, com urgência.",0
Peço acesso aos termos de referência e edital da licitação nº 36/2026 da Secretaria de Assistência Social.,0
Data do evento: 01/01/2026. Solicito agenda.,0
"Sou Bianca Almeida Ferreira, titular do CPF 464.852.163-32 e título de eleitor nº 752934287345. Gostaria de informações eleitorais.",1
"Endereço: Quadra L2 Sul, Asa Sul, Brasília-DF. CEP 21552-165. Solicito atualização cadastral.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Endereço: Avenida Central, Asa Sul, Brasília-DF. CEP 94844-962. Solicito atualização cadastral.",1
"Sou Fernanda Costa Ramos, portador do PIS 625.90064.71-5 e CPF 729.234.851-30. Peço informações sobre meu PIS.",1
"Sou João Ribeiro Martins, CPF 489.005.625-41, RG 61.209.733-2. Telefone: (11) 997468-5441. Email: joao@gmail.com. Moro em Qd SEPN, nº 5623, Recanto das Emas, Brasília-DF - CEP 73642-450. Solicito informações sobre meu benefício.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Gostaria de alterar meu email cadastrado. Nome: Patrícia Campos Reis, CPF: 334.998.805-98. Novo email: patricia@uol.com.br.",1
"Endereço: Rua das Flores, Asa Norte, Brasília-DF. CEP 75624-699. Solicito atualização cadastral.",1
Solicito informações sobre a frota oficial e manutenção.,0
IPTU nº 204475866. Solicito planta do imóvel (sem dados pessoais).,0
"Solicito acesso integral aos autos do Processo SEI 90981-89616965/2011-07, com urgência.",0
"Peço informações sobre o cadastro do meu dependente Patrícia Fernandes Moraes, CPF 926.170.449-20, data nasc. 09/10/1984.",1
IPTU nº 980527449. Solicito planta do imóvel (sem dados pessoais).,0
